scope,key,period,speed_kmh,dwell_s,stop_delay_s,per_stop_time_s,terminal_hold_s,intercept_s,n_obs,rmse_s,se_speed_kmh
line,365路(闵庄南里--永丰公交场站),pm_peak,41.849723188,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,164,136.9410597444826,2.500334047174707
line,365路(闵庄南里--永丰公交场站),off_peak,41.73330427699852,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,803,221.61768994643748,1.599041802763793
line,366路(宋家庄枢纽站--黄村火车站),all,17.323315534354006,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,185,179.06667007810506,1.393036921626699
line,366路(黄村火车站--宋家庄枢纽站),all,41.22329958576142,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,183,110.93994676566265,5.366490679810916
line,36路(华威路南口--天坛南门),all,36.62417010610045,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1123,456.70440508644776,2.3296545809050904
line,36路(华威路南口--天坛南门),am_peak,22.3714167787769,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,263,503.6457513589668,2.374726689705475
line,36路(华威路南口--天坛南门),off_peak,44.398319862710714,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,722,376.73395794784886,2.803698538776881
line,36路(天坛南门--华威路南口),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1195,394.80439038080937,5.167272610432041
line,36路(天坛南门--华威路南口),am_peak,65.3944364682289,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,159,250.87284792967785,11.408719628231694
line,36路(天坛南门--华威路南口),pm_peak,79.99999999999999,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,174,466.4848073209314,31.251788706751316
line,36路(天坛南门--华威路南口),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,862,392.27174330413476,5.440939400790567
line,374路(北京西站--颐和园新建宫门),all,45.72083614008913,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,3528,378.79115658658776,1.0717894944546686
line,374路(北京西站--颐和园新建宫门),am_peak,40.656080323139875,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,878,380.6721667520445,1.3284009334182914
line,374路(北京西站--颐和园新建宫门),pm_peak,48.07810086813692,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,436,303.34556979027656,2.56370419551096
line,374路(北京西站--颐和园新建宫门),off_peak,52.887649289460875,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2171,373.623295754992,1.3786080343666427
line,374路(颐和园新建宫门--北京西站),all,42.05655076710566,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,3015,327.4944191834875,0.844599387251374
line,374路(颐和园新建宫门--北京西站),am_peak,39.93903144786684,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,539,213.8744580302743,1.496952277476374
line,374路(颐和园新建宫门--北京西站),pm_peak,31.632958460362612,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,539,310.1972809748054,1.1377651883922832
line,374路(颐和园新建宫门--北京西站),off_peak,47.04719210365869,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1912,332.29719904517015,0.8852587046176531
line,375路(东北旺中路--北京北站),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,258,432.4239413052306,16.071405945901457
line,375路(北京北站--东北旺中路),all,79.99999999999936,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,611,494.86606551976024,14.012778487785983
line,375路(北京北站--东北旺中路),am_peak,79.99999999999997,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,183,518.8621588022314,31.16294445141764
line,375路(北京北站--东北旺中路),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,332,379.8760052690499,14.471021873632578
line,377路(永定门汽车站--西红门西站),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,656,181.2139275928453,5.031202370248513
line,377路(永定门汽车站--西红门西站),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,431,119.99316801858158,5.37045810347427
line,377路(西红门西站--永定门汽车站),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,629,397.93623455402843,8.489325042315572
line,377路(西红门西站--永定门汽车站),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,412,151.97906770881636,8.33992396640693
line,378路(华威路南口--老君堂北站),all,42.94354813084049,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,803,556.9887201558159,3.7871419424868242
line,378路(华威路南口--老君堂北站),am_peak,54.859812425112366,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,173,565.2394251868909,20.071825943077897
line,378路(华威路南口--老君堂北站),off_peak,46.20885475597172,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,535,469.3684910545727,4.443539750036743
line,378路(老君堂北站--华威路南口),all,40.70899711547597,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,629,245.04449966210737,2.149980348886608
line,378路(老君堂北站--华威路南口),off_peak,44.858936653660116,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,379,233.51483095474828,3.3250274684527423
line,379路(左家庄--育新小区),all,36.70282357638282,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1523,285.28768119299394,0.8946206146398488
line,379路(左家庄--育新小区),am_peak,44.89080180640561,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,364,251.14336768608777,2.332963389533053
line,379路(左家庄--育新小区),pm_peak,37.31944901717588,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,213,304.88443063403554,2.6459057933182706
line,379路(左家庄--育新小区),off_peak,37.570917794038984,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,943,290.25458413267853,1.244562674178143
line,379路(育新小区--左家庄),all,35.65397270504952,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,971,203.39652639748152,1.0634243883542684
line,379路(育新小区--左家庄),am_peak,31.646477637346962,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,167,266.2945560068491,3.0398224825007714
line,379路(育新小区--左家庄),off_peak,35.70843384314055,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,712,182.59895616023164,1.2823131876839964
line,380路(嘉铭园公交场站--德胜门),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1026,177.74312631415447,6.91108625064756
line,380路(嘉铭园公交场站--德胜门),am_peak,79.9999999999999,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,264,208.32772470483206,17.54918058458807
line,380路(嘉铭园公交场站--德胜门),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,617,172.15085964964507,8.835845520569046
line,380路(德胜门--嘉铭园公交场站),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1288,217.44500914740746,6.874540830625587
line,380路(德胜门--嘉铭园公交场站),am_peak,79.99999999999999,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,230,241.2681490579624,23.53719178793535
line,380路(德胜门--嘉铭园公交场站),pm_peak,79.99999999999999,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,246,250.44297052008795,14.809317638111615
line,380路(德胜门--嘉铭园公交场站),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,809,213.28420310330958,9.568218283140208
line,381路(永定门汽车站--西红门公交场站),all,42.14432347455283,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1535,211.55941400278041,1.0835026978852225
line,381路(永定门汽车站--西红门公交场站),am_peak,42.102593949642255,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,331,212.76679115777915,3.1938460957560624
line,381路(永定门汽车站--西红门公交场站),pm_peak,40.16138269564622,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,257,208.38172799671196,2.6654680150575665
line,381路(永定门汽车站--西红门公交场站),off_peak,45.38014795472676,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,929,201.61363632263598,1.4492697232513874
line,381路(西红门公交场站--永定门汽车站),all,50.11311854292463,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1078,312.486588329285,1.9587407386164821
line,381路(西红门公交场站--永定门汽车站),am_peak,32.633737938183856,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,264,419.1026101172605,2.368459622477445
line,381路(西红门公交场站--永定门汽车站),off_peak,59.15539470031739,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,660,234.57498257803397,2.5781051923971194
line,386路(七星路南口--巴沟村),all,60.33806245759838,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1848,224.9822387058914,1.6234711010788612
line,386路(七星路南口--巴沟村),am_peak,49.80448475087498,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,455,217.8137524464413,2.598686377553646
line,386路(七星路南口--巴沟村),pm_peak,59.54140624532198,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,241,233.51351005244368,3.4862632277981596
line,386路(七星路南口--巴沟村),off_peak,74.48400656428961,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1137,184.7859381761349,2.710556097094735
line,386路(巴沟村--七星路南口),all,79.9999999999992,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1986,276.06407071078434,3.262049398584722
line,386路(巴沟村--七星路南口),am_peak,79.99999999999999,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,328,168.37594577890093,6.321145277139403
line,386路(巴沟村--七星路南口),pm_peak,54.27047257508869,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,359,247.7958174418997,3.448564546338216
line,386路(巴沟村--七星路南口),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1284,288.990536219613,4.117625101512367
line,387路(六圈路西口--慧忠路东口),all,36.79372005405823,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,4758,387.35437372386673,0.49438490401115504
line,387路(六圈路西口--慧忠路东口),am_peak,26.165363311900283,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,1056,440.32237084395774,1.1098036586347497
line,387路(六圈路西口--慧忠路东口),pm_peak,35.99681007011641,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,728,220.54979627464016,0.8118650348309188
line,387路(六圈路西口--慧忠路东口),off_peak,40.77031272566646,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2841,338.52676176672827,0.5857225824745733
line,387路(慧忠路东口--六圈路西口),all,45.84019309418416,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,3850,320.51991637437163,0.6463442036942693
line,387路(慧忠路东口--六圈路西口),am_peak,43.15056173765669,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,910,246.65362736075494,1.185544696422215
line,387路(慧忠路东口--六圈路西口),pm_peak,26.015409525116223,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,697,413.10605312016725,1.3640282970141564
line,387路(慧忠路东口--六圈路西口),off_peak,52.05988747250572,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2197,193.0234903294754,0.7037919115275536
line,38路(六里桥东公交场站--西安门),all,21.233063126993827,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2730,652.3503826365736,1.265639882554234
line,38路(六里桥东公交场站--西安门),am_peak,16.312902618079054,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,626,671.5863936392462,2.371233979003077
line,38路(六里桥东公交场站--西安门),pm_peak,28.351588597822765,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,252,750.7553700413426,6.857860279701766
line,38路(六里桥东公交场站--西安门),off_peak,21.913430001584107,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1844,616.4482677356666,1.4229053609006819
line,38路(西安门--六里桥东),all,30.920404727451942,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1652,581.3189743746054,2.8196441392990224
line,38路(西安门--六里桥东),pm_peak,22.326167504156636,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,382,601.0931808958288,3.249986267463196
line,38路(西安门--六里桥东),off_peak,40.867812742519874,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1185,559.929023775954,5.892157685293528
line,390路(南五里店--西便门),all,35.221252416245036,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,967,407.5525835941029,1.5169503452015334
line,390路(南五里店--西便门),am_peak,15.575328435473807,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,299,395.60228883565924,1.1248681721977047
line,390路(南五里店--西便门),off_peak,43.40273548064877,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,552,174.36059595301882,1.419194617412819
line,390路(西便门--南五里店),all,42.90678551581496,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,884,422.88872025810025,5.633091643910277
line,390路(西便门--南五里店),pm_peak,25.842321893667084,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,265,439.7106078672718,6.14869345738852
line,390路(西便门--南五里店),off_peak,55.98211176481344,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,497,372.63718892922674,8.28110938623866
line,392路(海淀桥东--西二旗北站),all,18.54831005778504,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,361,616.5619585727576,3.5870321789832618
line,392路(海淀桥东--西二旗北站),off_peak,18.31543029496049,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,183,627.0163613136476,5.175748537714144
line,394路(北京西站--韩家川),all,79.99999999999997,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,996,388.62693258301533,3.8239141513707717
line,394路(北京西站--韩家川),am_peak,79.99999999999999,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,440,482.51737457841597,5.9598757331735355
line,394路(北京西站--韩家川),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,506,259.0777291115732,5.032104679649522
line,394路(韩家川--北京西站),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,600,187.73292896841542,5.5772153688874955
line,394路(韩家川--北京西站),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,407,200.39755682618153,6.000045435167966
line,395路(复兴门南--富丰桥西),all,45.29764723627734,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2591,322.21592948931914,1.0112837518329674
line,395路(复兴门南--富丰桥西),am_peak,70.92656426453813,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,349,379.3965031938192,10.120036873100787
line,395路(复兴门南--富丰桥西),pm_peak,40.10656698907935,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,516,406.0206414863076,2.476906985058353
line,395路(复兴门南--富丰桥西),off_peak,45.37783455853263,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1701,264.0582680731873,1.0276409779690956
line,395路(富丰桥西--复兴门南),all,48.79219206479864,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2234,434.33394139247446,1.3102055649910807
line,395路(富丰桥西--复兴门南),am_peak,24.879170017646995,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,472,551.3959516361052,1.754986223475731
line,395路(富丰桥西--复兴门南),pm_peak,67.48525821641799,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,405,164.52396301540344,3.8310104432932994
line,395路(富丰桥西--复兴门南),off_peak,54.58423624940826,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1357,272.4339132590702,1.634867500040187
line,39路(北京站东--双庙),all,57.90957482799465,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,4338,359.1117465443727,1.3208660835991528
line,39路(北京站东--双庙),am_peak,48.34909261487718,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,574,532.0626242010088,3.0191665619212067
line,39路(北京站东--双庙),pm_peak,57.593567824412794,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,954,302.00979139841706,2.777171259224418
line,39路(北京站东--双庙),off_peak,63.055872019011275,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2695,321.18463551341017,1.7823462638090135
line,39路(双庙--北京站东),all,41.52371820509942,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,4023,381.73066587488114,1.4231831589184252
line,39路(双庙--北京站东),am_peak,22.05414128129082,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,1112,323.4679903645461,0.728846835556114
line,39路(双庙--北京站东),pm_peak,52.48148353011552,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,389,400.62514682292436,4.3240924017060705
line,39路(双庙--北京站东),off_peak,52.8535632493705,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2486,335.31086975810143,1.9132995021292771
line,3路(东直门枢纽站--金家村桥东),all,41.73167894069534,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,5765,753.7607904990276,1.0115728804835704
line,3路(东直门枢纽站--金家村桥东),am_peak,22.639489756152212,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,1312,1031.8848281478379,4.178402152169556
line,3路(东直门枢纽站--金家村桥东),pm_peak,38.6942544503832,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,712,577.8982798676424,2.8633098006428397
line,3路(东直门枢纽站--金家村桥东),off_peak,45.068818520406346,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,3695,557.5190404309449,0.8827031414042353
line,3路(金家村桥东--东直门枢纽站),all,37.215085889786174,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,4849,673.8663980614726,1.1288565863786606
line,3路(金家村桥东--东直门枢纽站),am_peak,26.581779971452846,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,758,801.5857420582461,2.536529739209654
line,3路(金家村桥东--东直门枢纽站),pm_peak,26.93883245106806,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,919,656.0289744260698,2.9735495826849654
line,3路(金家村桥东--东直门枢纽站),off_peak,42.542688489229526,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,3146,588.3639831725249,0.9423881051492511
line,401路(东直门枢纽站--南十里居),all,48.53653492161955,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,3957,315.6683175693102,1.1462677876378626
line,401路(东直门枢纽站--南十里居),am_peak,67.25628364551363,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,1073,305.84669491234524,3.5515348160868307
line,401路(东直门枢纽站--南十里居),pm_peak,42.71968190813907,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,595,213.05626274023064,2.305202280586556
line,401路(东直门枢纽站--南十里居),off_peak,49.66681447352237,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2199,337.3976812652552,1.6693843883375394
line,401路(南十里居--东直门枢纽站),all,44.12274378679014,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,3751,358.7605596092465,1.3613637318196659
line,401路(南十里居--东直门枢纽站),am_peak,79.99999999999856,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,955,272.474477069963,6.400402091206946
line,401路(南十里居--东直门枢纽站),pm_peak,29.42338147935554,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,695,435.9467710671939,2.920228143720425
line,401路(南十里居--东直门枢纽站),off_peak,43.52301552725537,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2033,326.49703105365376,1.7628218576814412
line,402路(地铁东坝西站--祁家坟),all,38.21876594980723,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2763,211.27952934879102,0.6020239805267968
line,402路(地铁东坝西站--祁家坟),am_peak,51.95596070871472,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,382,154.545956621925,2.4386281421378277
line,402路(地铁东坝西站--祁家坟),pm_peak,33.32245710656342,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,532,242.04207244722647,1.1969573504329656
line,402路(地铁东坝西站--祁家坟),off_peak,38.42304643246563,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1770,202.96009427338313,0.7750705536254789
line,402路(祁家坟--地铁东坝西站),all,47.933823427764814,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,3100,405.7187005752138,1.3506522596776878
line,402路(祁家坟--地铁东坝西站),am_peak,28.8113993358946,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,716,479.6973810118547,1.7194176911964016
line,402路(祁家坟--地铁东坝西站),pm_peak,55.27424444711803,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,418,312.7005947134866,3.647422775213663
line,402路(祁家坟--地铁东坝西站),off_peak,57.821078178018965,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1898,307.58257968191117,1.6254339490849308
line,403路(北京站东街--环行铁道),all,41.16732871496967,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2960,331.8600224178066,1.0574594821481875
line,403路(北京站东街--环行铁道),am_peak,72.32797248143002,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,480,306.3203148471431,6.44377760002906
line,403路(北京站东街--环行铁道),pm_peak,31.876898933202458,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,573,296.8451911143921,1.4464749568874802
line,403路(北京站东街--环行铁道),off_peak,41.29348346822786,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1838,332.30211475520963,1.1829787556518834
line,403路(环行铁道--北京站东街),all,51.49417902088041,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2628,352.1325717244493,1.3822107519636553
line,403路(环行铁道--北京站东街),am_peak,70.34925176872305,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,662,332.27785757000515,4.02384446826403
line,403路(环行铁道--北京站东街),pm_peak,30.168199964822776,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,272,427.90998834415973,1.8691155728471591
line,403路(环行铁道--北京站东街),off_peak,55.9254212372572,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1659,326.658194817753,1.8339781534621773
line,404路(东直门枢纽站--来广营西桥东),all,46.53394143103626,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2890,291.2212491147471,1.001405883560349
line,404路(东直门枢纽站--来广营西桥东),am_peak,69.07224625753706,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,710,229.63901413808898,3.024417666152403
line,404路(东直门枢纽站--来广营西桥东),pm_peak,42.94423132265628,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,519,194.82821388573038,1.3867011132527611
line,404路(东直门枢纽站--来广营西桥东),off_peak,48.11651532611861,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1622,335.2289349272835,1.6594499958980384
line,404路(来广营西桥东--东直门枢纽站),all,32.1699876204702,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,439,157.0255370815731,2.1641026577449427
line,404路(来广营西桥东--东直门枢纽站),off_peak,33.090966163105975,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,290,156.20496398354638,2.7879299766221712
line,405路(四惠枢纽站--孙河公交场站),all,40.47755498613074,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,3462,412.1238031660509,0.7775770936927446
line,405路(四惠枢纽站--孙河公交场站),am_peak,36.77772573060192,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,811,249.00815278814042,1.4841666914058798
line,405路(四惠枢纽站--孙河公交场站),pm_peak,34.9929601602898,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,391,512.8893697971225,2.486230418353857
line,405路(四惠枢纽站--孙河公交场站),off_peak,45.518837833784985,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2219,420.0780138677749,0.9919259358258302
line,405路(孙河公交场站--四惠枢纽站),all,33.559890730021195,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,2932,311.3437092236172,0.6705435672099179
line,405路(孙河公交场站--四惠枢纽站),am_peak,48.68376736094517,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,445,239.38043242561997,2.73443089314671
line,405路(孙河公交场站--四惠枢纽站),pm_peak,20.116325547457926,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,428,371.166494650307,0.9582613380956565
line,405路(孙河公交场站--四惠枢纽站),off_peak,34.48809539939812,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,2032,253.6722965287525,0.7161121280409563
line,407路(惠新东桥西--马连店),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,248,119.00486359749306,8.65357082187806
line,408路(慧忠里--石佛营西里),all,56.822296279989786,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1912,228.19356391854782,1.75427119233987
line,408路(慧忠里--石佛营西里),am_peak,51.89272913655478,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,423,218.37367866011226,2.7657966608304907
line,408路(慧忠里--石佛营西里),pm_peak,50.11366232644514,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,247,203.79773055647584,3.2161383105592667
line,408路(慧忠里--石佛营西里),off_peak,70.86557854799635,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1221,217.85694313593703,2.4759481149857545
line,408路(石佛营西里--慧忠里),all,56.92933869488315,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,1887,253.07595299722405,1.7890664624981638
line,408路(石佛营西里--慧忠里),am_peak,52.414690812016936,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,281,195.57702869791405,3.7801482795214882
line,408路(石佛营西里--慧忠里),pm_peak,29.39131445659589,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,282,314.12658212849055,2.461485990223256
line,408路(石佛营西里--慧忠里),off_peak,68.0797846956981,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,1293,199.60911006662892,2.353583792855712
line,409路(来广营西桥东--阜成门内),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,5243,266.4254710413391,2.004417449894681
line,409路(来广营西桥东--阜成门内),am_peak,57.77878037755046,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,989,307.3821175752867,4.1039099792195195
line,409路(来广营西桥东--阜成门内),pm_peak,79.99999999999999,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,671,240.91780072447202,6.39364961468666
line,409路(来广营西桥东--阜成门内),off_peak,79.99999999999999,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,3562,220.02586075898537,2.0382210364402464
line,409路(阜成门内公交场站--来广营西桥东),all,79.99999999999999,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,5432,317.51394429282584,2.2400557784075086
line,409路(阜成门内公交场站--来广营西桥东),am_peak,79.99999999999999,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,823,278.8359467326949,6.184341087249847
line,409路(阜成门内公交场站--来广营西桥东),pm_peak,79.99999999999937,25.0,84.8795250515198,109.8795250515198,79.72840288222753,0.0,1023,362.2673391894297,6.056513682710097
line,409路(阜成门内公交场站--来广营西桥东),off_peak,79.99999999999994,25.0,74.30910888293965,99.30910888293965,79.72840288222753,0.0,3537,310.8503768584506,2.7988715912386657
line,40路(五路--木樨园桥北),all,44.24767008569565,25.0,77.05569215586958,102.05569215586958,79.72840288222753,0.0,5974,363.78888089452613,0.5708489536912561
line,40路(五路--木樨园桥北),am_peak,33.3824140393591,25.0,93.26415894091743,118.26415894091743,79.72840288222753,0.0,997,488.1822861251921,1.3001638694619408
